d,unixTs,btcPrice
2009-01-03,1.2309408E9,0E-10
2009-01-04,1.2310272E9,0E-10
2009-01-05,1.2311136E9,0E-10
2009-01-06,1.2312E9,0E-10
2009-01-07,1.2312864E9,0E-10
2009-01-08,1.2313728E9,0E-10
2009-01-09,1.2314592E9,0E-10
2009-01-10,1.2315456E9,0E-10
2009-01-11,1.231632E9,0E-10
2009-01-12,1.2317184E9,0E-10
2009-01-13,1.2318048E9,0E-10
2009-01-14,1.2318912E9,0E-10
2009-01-15,1.2319776E9,0E-10
2009-01-16,1.232064E9,0E-10
2009-01-17,1.2321504E9,0E-10
2009-01-18,1.2322368E9,0E-10
2009-01-19,1.2323232E9,0E-10
2009-01-20,1.2324096E9,0E-10
2009-01-21,1.232496E9,0E-10
2009-01-22,1.2325824E9,0E-10
2009-01-23,1.2326688E9,0E-10
2009-01-24,1.2327552E9,0E-10
2009-01-25,1.2328416E9,0E-10
2009-01-26,1.232928E9,0E-10
2009-01-27,1.2330144E9,0E-10
2009-01-28,1.2331008E9,0E-10
2009-01-29,1.2331872E9,0E-10
2009-01-30,1.2332736E9,0E-10
2009-01-31,1.23336E9,0E-10
2009-02-01,1.2334464E9,0E-10
2009-02-02,1.2335328E9,0E-10
2009-02-03,1.2336192E9,0E-10
2009-02-04,1.2337056E9,0E-10
2009-02-05,1.233792E9,0E-10
2009-02-06,1.2338784E9,0E-10
2009-02-07,1.2339648E9,0E-10
2009-02-08,1.2340512E9,0E-10
2009-02-09,1.2341376E9,0E-10
2009-02-10,1.234224E9,0E-10
2009-02-11,1.2343104E9,0E-10
2009-02-12,1.2343968E9,0E-10
2009-02-13,1.2344832E9,0E-10
2009-02-14,1.2345696E9,0E-10
2009-02-15,1.234656E9,0E-10
2009-02-16,1.2347424E9,0E-10
2009-02-17,1.2348288E9,0E-10
2009-02-18,1.2349152E9,0E-10
2009-02-19,1.2350016E9,0E-10
2009-02-20,1.235088E9,0E-10
2009-02-21,1.2351744E9,0E-10
2009-02-22,1.2352608E9,0E-10
2009-02-23,1.2353472E9,0E-10
2009-02-24,1.2354336E9,0E-10
2009-02-25,1.23552E9,0E-10
2009-02-26,1.2356064E9,0E-10
2009-02-27,1.2356928E9,0E-10
2009-02-28,1.2357792E9,0E-10
2009-03-01,1.2358656E9,0E-10
2009-03-02,1.235952E9,0E-10
2009-03-03,1.2360384E9,0E-10
2009-03-04,1.2361248E9,0E-10
2009-03-05,1.2362112E9,0E-10
2009-03-06,1.2362976E9,0E-10
2009-03-07,1.236384E9,0E-10
2009-03-08,1.2364704E9,0E-10
2009-03-09,1.2365568E9,0E-10
2009-03-10,1.2366432E9,0E-10
2009-03-11,1.2367296E9,0E-10
2009-03-12,1.236816E9,0E-10
2009-03-13,1.2369024E9,0E-10
2009-03-14,1.2369888E9,0E-10
2009-03-15,1.2370752E9,0E-10
2009-03-16,1.2371616E9,0E-10
2009-03-17,1.237248E9,0E-10
2009-03-18,1.2373344E9,0E-10
2009-03-19,1.2374208E9,0E-10
2009-03-20,1.2375072E9,0E-10
2009-03-21,1.2375936E9,0E-10
2009-03-22,1.23768E9,0E-10
2009-03-23,1.2377664E9,0E-10
2009-03-24,1.2378528E9,0E-10
2009-03-25,1.2379392E9,0E-10
2009-03-26,1.2380256E9,0E-10
2009-03-27,1.238112E9,0E-10
2009-03-28,1.2381984E9,0E-10
2009-03-29,1.2382848E9,0E-10
2009-03-30,1.2383712E9,0E-10
2009-03-31,1.2384576E9,0E-10
2009-04-01,1.238544E9,0E-10
2009-04-02,1.2386304E9,0E-10
2009-04-03,1.2387168E9,0E-10
2009-04-04,1.2388032E9,0E-10
2009-04-05,1.2388896E9,0E-10
2009-04-06,1.238976E9,0E-10
2009-04-07,1.2390624E9,0E-10
2009-04-08,1.2391488E9,0E-10
2009-04-09,1.2392352E9,0E-10
2009-04-10,1.2393216E9,0E-10
2009-04-11,1.239408E9,0E-10
2009-04-12,1.2394944E9,0E-10
2009-04-13,1.2395808E9,0E-10
2009-04-14,1.2396672E9,0E-10
2009-04-15,1.2397536E9,0E-10
2009-04-16,1.23984E9,0E-10
2009-04-17,1.2399264E9,0E-10
2009-04-18,1.2400128E9,0E-10
2009-04-19,1.2400992E9,0E-10
2009-04-20,1.2401856E9,0E-10
2009-04-21,1.240272E9,0E-10
2009-04-22,1.2403584E9,0E-10
2009-04-23,1.2404448E9,0E-10
2009-04-24,1.2405312E9,0E-10
2009-04-25,1.2406176E9,0E-10
2009-04-26,1.240704E9,0E-10
2009-04-27,1.2407904E9,0E-10
2009-04-28,1.2408768E9,0E-10
2009-04-29,1.2409632E9,0E-10
2009-04-30,1.2410496E9,0E-10
2009-05-01,1.241136E9,0E-10
2009-05-02,1.2412224E9,0E-10
2009-05-03,1.2413088E9,0E-10
2009-05-04,1.2413952E9,0E-10
2009-05-05,1.2414816E9,0E-10
2009-05-06,1.241568E9,0E-10
2009-05-07,1.2416544E9,0E-10
2009-05-08,1.2417408E9,0E-10
2009-05-09,1.2418272E9,0E-10
2009-05-10,1.2419136E9,0E-10
2009-05-11,1.242E9,0E-10
2009-05-12,1.2420864E9,0E-10
2009-05-13,1.2421728E9,0E-10
2009-05-14,1.2422592E9,0E-10
2009-05-15,1.2423456E9,0E-10
2009-05-16,1.242432E9,0E-10
2009-05-17,1.2425184E9,0E-10
2009-05-18,1.2426048E9,0E-10
2009-05-19,1.2426912E9,0E-10
2009-05-20,1.2427776E9,0E-10
2009-05-21,1.242864E9,0E-10
2009-05-22,1.2429504E9,0E-10
2009-05-23,1.2430368E9,0E-10
2009-05-24,1.2431232E9,0E-10
2009-05-25,1.2432096E9,0E-10
2009-05-26,1.243296E9,0E-10
2009-05-27,1.2433824E9,0E-10
2009-05-28,1.2434688E9,0E-10
2009-05-29,1.2435552E9,0E-10
2009-05-30,1.2436416E9,0E-10
2009-05-31,1.243728E9,0E-10
2009-06-01,1.2438144E9,0E-10
2009-06-02,1.2439008E9,0E-10
2009-06-03,1.2439872E9,0E-10
2009-06-04,1.2440736E9,0E-10
2009-06-05,1.24416E9,0E-10
2009-06-06,1.2442464E9,0E-10
2009-06-07,1.2443328E9,0E-10
2009-06-08,1.2444192E9,0E-10
2009-06-09,1.2445056E9,0E-10
2009-06-10,1.244592E9,0E-10
2009-06-11,1.2446784E9,0E-10
2009-06-12,1.2447648E9,0E-10
2009-06-13,1.2448512E9,0E-10
2009-06-14,1.2449376E9,0E-10
2009-06-15,1.245024E9,0E-10
2009-06-16,1.2451104E9,0E-10
2009-06-17,1.2451968E9,0E-10
2009-06-18,1.2452832E9,0E-10
2009-06-19,1.2453696E9,0E-10
2009-06-20,1.245456E9,0E-10
2009-06-21,1.2455424E9,0E-10
2009-06-22,1.2456288E9,0E-10
2009-06-23,1.2457152E9,0E-10
2009-06-24,1.2458016E9,0E-10
2009-06-25,1.245888E9,0E-10
2009-06-26,1.2459744E9,0E-10
2009-06-27,1.2460608E9,0E-10
2009-06-28,1.2461472E9,0E-10
2009-06-29,1.2462336E9,0E-10
2009-06-30,1.24632E9,0E-10
2009-07-01,1.2464064E9,0E-10
2009-07-02,1.2464928E9,0E-10
2009-07-03,1.2465792E9,0E-10
2009-07-04,1.2466656E9,0E-10
2009-07-05,1.246752E9,0E-10
2009-07-06,1.2468384E9,0E-10
2009-07-07,1.2469248E9,0E-10
2009-07-08,1.2470112E9,0E-10
2009-07-09,1.2470976E9,0E-10
2009-07-10,1.247184E9,0E-10
2009-07-11,1.2472704E9,0E-10
2009-07-12,1.2473568E9,0E-10
2009-07-13,1.2474432E9,0E-10
2009-07-14,1.2475296E9,0E-10
2009-07-15,1.247616E9,0E-10
2009-07-16,1.2477024E9,0E-10
2009-07-17,1.2477888E9,0E-10
2009-07-18,1.2478752E9,0E-10
2009-07-19,1.2479616E9,0E-10
2009-07-20,1.248048E9,0E-10
2009-07-21,1.2481344E9,0E-10
2009-07-22,1.2482208E9,0E-10
2009-07-23,1.2483072E9,0E-10
2009-07-24,1.2483936E9,0E-10
2009-07-25,1.24848E9,0E-10
2009-07-26,1.2485664E9,0E-10
2009-07-27,1.2486528E9,0E-10
2009-07-28,1.2487392E9,0E-10
2009-07-29,1.2488256E9,0E-10
2009-07-30,1.248912E9,0E-10
2009-07-31,1.2489984E9,0E-10
2009-08-01,1.2490848E9,0E-10
2009-08-02,1.2491712E9,0E-10
2009-08-03,1.2492576E9,0E-10
2009-08-04,1.249344E9,0E-10
2009-08-05,1.2494304E9,0E-10
2009-08-06,1.2495168E9,0E-10
2009-08-07,1.2496032E9,0E-10
2009-08-08,1.2496896E9,0E-10
2009-08-09,1.249776E9,0E-10
2009-08-10,1.2498624E9,0E-10
2009-08-11,1.2499488E9,0E-10
2009-08-12,1.2500352E9,0E-10
2009-08-13,1.2501216E9,0E-10
2009-08-14,1.250208E9,0E-10
2009-08-15,1.2502944E9,0E-10
2009-08-16,1.2503808E9,0E-10
2009-08-17,1.2504672E9,0E-10
2009-08-18,1.2505536E9,0E-10
2009-08-19,1.25064E9,0E-10
2009-08-20,1.2507264E9,0E-10
2009-08-21,1.2508128E9,0E-10
2009-08-22,1.2508992E9,0E-10
2009-08-23,1.2509856E9,0E-10
2009-08-24,1.251072E9,0E-10
2009-08-25,1.2511584E9,0E-10
2009-08-26,1.2512448E9,0E-10
2009-08-27,1.2513312E9,0E-10
2009-08-28,1.2514176E9,0E-10
2009-08-29,1.251504E9,0E-10
2009-08-30,1.2515904E9,0E-10
2009-08-31,1.2516768E9,0E-10
2009-09-01,1.2517632E9,0E-10
2009-09-02,1.2518496E9,0E-10
2009-09-03,1.251936E9,0E-10
2009-09-04,1.2520224E9,0E-10
2009-09-05,1.2521088E9,0E-10
2009-09-06,1.2521952E9,0E-10
2009-09-07,1.2522816E9,0E-10
2009-09-08,1.252368E9,0E-10
2009-09-09,1.2524544E9,0E-10
2009-09-10,1.2525408E9,0E-10
2009-09-11,1.2526272E9,0E-10
2009-09-12,1.2527136E9,0E-10
2009-09-13,1.2528E9,0E-10
2009-09-14,1.2528864E9,0E-10
2009-09-15,1.2529728E9,0E-10
2009-09-16,1.2530592E9,0E-10
2009-09-17,1.2531456E9,0E-10
2009-09-18,1.253232E9,0E-10
2009-09-19,1.2533184E9,0E-10
2009-09-20,1.2534048E9,0E-10
2009-09-21,1.2534912E9,0E-10
2009-09-22,1.2535776E9,0E-10
2009-09-23,1.253664E9,0E-10
2009-09-24,1.2537504E9,0E-10
2009-09-25,1.2538368E9,0E-10
2009-09-26,1.2539232E9,0E-10
2009-09-27,1.2540096E9,0E-10
2009-09-28,1.254096E9,0E-10
2009-09-29,1.2541824E9,0E-10
2009-09-30,1.2542688E9,0E-10
2009-10-01,1.2543552E9,0E-10
2009-10-02,1.2544416E9,0E-10
2009-10-03,1.254528E9,0E-10
2009-10-04,1.2546144E9,0E-10
2009-10-05,1.2547008E9,0E-10
2009-10-06,1.2547872E9,0E-10
2009-10-07,1.2548736E9,0E-10
2009-10-08,1.25496E9,0E-10
2009-10-09,1.2550464E9,0E-10
2009-10-10,1.2551328E9,0E-10
2009-10-11,1.2552192E9,0E-10
2009-10-12,1.2553056E9,0E-10
2009-10-13,1.255392E9,0E-10
2009-10-14,1.2554784E9,0E-10
2009-10-15,1.2555648E9,0E-10
2009-10-16,1.2556512E9,0E-10
2009-10-17,1.2557376E9,0E-10
2009-10-18,1.255824E9,0E-10
2009-10-19,1.2559104E9,0E-10
2009-10-20,1.2559968E9,0E-10
2009-10-21,1.2560832E9,0E-10
2009-10-22,1.2561696E9,0E-10
2009-10-23,1.256256E9,0E-10
2009-10-24,1.2563424E9,0E-10
2009-10-25,1.2564288E9,0E-10
2009-10-26,1.2565152E9,0E-10
2009-10-27,1.2566016E9,0E-10
2009-10-28,1.256688E9,0E-10
2009-10-29,1.2567744E9,0E-10
2009-10-30,1.2568608E9,0E-10
2009-10-31,1.2569472E9,0E-10
2009-11-01,1.2570336E9,0E-10
2009-11-02,1.25712E9,0E-10
2009-11-03,1.2572064E9,0E-10
2009-11-04,1.2572928E9,0E-10
2009-11-05,1.2573792E9,0E-10
2009-11-06,1.2574656E9,0E-10
2009-11-07,1.257552E9,0E-10
2009-11-08,1.2576384E9,0E-10
2009-11-09,1.2577248E9,0E-10
2009-11-10,1.2578112E9,0E-10
2009-11-11,1.2578976E9,0E-10
2009-11-12,1.257984E9,0E-10
2009-11-13,1.2580704E9,0E-10
2009-11-14,1.2581568E9,0E-10
2009-11-15,1.2582432E9,0E-10
2009-11-16,1.2583296E9,0E-10
2009-11-17,1.258416E9,0E-10
2009-11-18,1.2585024E9,0E-10
2009-11-19,1.2585888E9,0E-10
2009-11-20,1.2586752E9,0E-10
2009-11-21,1.2587616E9,0E-10
2009-11-22,1.258848E9,0E-10
2009-11-23,1.2589344E9,0E-10
2009-11-24,1.2590208E9,0E-10
2009-11-25,1.2591072E9,0E-10
2009-11-26,1.2591936E9,0E-10
2009-11-27,1.25928E9,0E-10
2009-11-28,1.2593664E9,0E-10
2009-11-29,1.2594528E9,0E-10
2009-11-30,1.2595392E9,0E-10
2009-12-01,1.2596256E9,0E-10
2009-12-02,1.259712E9,0E-10
2009-12-03,1.2597984E9,0E-10
2009-12-04,1.2598848E9,0E-10
2009-12-05,1.2599712E9,0E-10
2009-12-06,1.2600576E9,0E-10
2009-12-07,1.260144E9,0E-10
2009-12-08,1.2602304E9,0E-10
2009-12-09,1.2603168E9,0E-10
2009-12-10,1.2604032E9,0E-10
2009-12-11,1.2604896E9,0E-10
2009-12-12,1.260576E9,0E-10
2009-12-13,1.2606624E9,0E-10
2009-12-14,1.2607488E9,0E-10
2009-12-15,1.2608352E9,0E-10
2009-12-16,1.2609216E9,0E-10
2009-12-17,1.261008E9,0E-10
2009-12-18,1.2610944E9,0E-10
2009-12-19,1.2611808E9,0E-10
2009-12-20,1.2612672E9,0E-10
2009-12-21,1.2613536E9,0E-10
2009-12-22,1.26144E9,0E-10
2009-12-23,1.2615264E9,0E-10
2009-12-24,1.2616128E9,0E-10
2009-12-25,1.2616992E9,0E-10
2009-12-26,1.2617856E9,0E-10
2009-12-27,1.261872E9,0E-10
2009-12-28,1.2619584E9,0E-10
2009-12-29,1.2620448E9,0E-10
2009-12-30,1.2621312E9,0E-10
2009-12-31,1.2622176E9,0E-10
2010-01-01,1.262304E9,0E-10
2010-01-02,1.2623904E9,0E-10
2010-01-03,1.2624768E9,0E-10
2010-01-04,1.2625632E9,0E-10
2010-01-05,1.2626496E9,0E-10
2010-01-06,1.262736E9,0E-10
2010-01-07,1.2628224E9,0E-10
2010-01-08,1.2629088E9,0E-10
2010-01-09,1.2629952E9,0E-10
2010-01-10,1.2630816E9,0E-10
2010-01-11,1.263168E9,0E-10
2010-01-12,1.2632544E9,0E-10
2010-01-13,1.2633408E9,0E-10
2010-01-14,1.2634272E9,0E-10
2010-01-15,1.2635136E9,0E-10
2010-01-16,1.2636E9,0E-10
2010-01-17,1.2636864E9,0E-10
2010-01-18,1.2637728E9,0E-10
2010-01-19,1.2638592E9,0E-10
2010-01-20,1.2639456E9,0E-10
2010-01-21,1.264032E9,0E-10
2010-01-22,1.2641184E9,0E-10
2010-01-23,1.2642048E9,0E-10
2010-01-24,1.2642912E9,0E-10
2010-01-25,1.2643776E9,0E-10
2010-01-26,1.264464E9,0E-10
2010-01-27,1.2645504E9,0E-10
2010-01-28,1.2646368E9,0E-10
2010-01-29,1.2647232E9,0E-10
2010-01-30,1.2648096E9,0E-10
2010-01-31,1.264896E9,0E-10
2010-02-01,1.2649824E9,0E-10
2010-02-02,1.2650688E9,0E-10
2010-02-03,1.2651552E9,0E-10
2010-02-04,1.2652416E9,0E-10
2010-02-05,1.265328E9,0E-10
2010-02-06,1.2654144E9,0E-10
2010-02-07,1.2655008E9,0E-10
2010-02-08,1.2655872E9,0E-10
2010-02-09,1.2656736E9,0E-10
2010-02-10,1.26576E9,0E-10
2010-02-11,1.2658464E9,0E-10
2010-02-12,1.2659328E9,0E-10
2010-02-13,1.2660192E9,0E-10
2010-02-14,1.2661056E9,0E-10
2010-02-15,1.266192E9,0E-10
2010-02-16,1.2662784E9,0E-10
2010-02-17,1.2663648E9,0E-10
2010-02-18,1.2664512E9,0E-10
2010-02-19,1.2665376E9,0E-10
2010-02-20,1.266624E9,0E-10
2010-02-21,1.2667104E9,0E-10
2010-02-22,1.2667968E9,0E-10
2010-02-23,1.2668832E9,0E-10
2010-02-24,1.2669696E9,0E-10
2010-02-25,1.267056E9,0E-10
2010-02-26,1.2671424E9,0E-10
2010-02-27,1.2672288E9,0E-10
2010-02-28,1.2673152E9,0E-10
2010-03-01,1.2674016E9,0E-10
2010-03-02,1.267488E9,0E-10
2010-03-03,1.2675744E9,0E-10
2010-03-04,1.2676608E9,0E-10
2010-03-05,1.2677472E9,0E-10
2010-03-06,1.2678336E9,0E-10
2010-03-07,1.26792E9,0E-10
2010-03-08,1.2680064E9,0E-10
2010-03-09,1.2680928E9,0E-10
2010-03-10,1.2681792E9,0E-10
2010-03-11,1.2682656E9,0E-10
2010-03-12,1.268352E9,0E-10
2010-03-13,1.2684384E9,0E-10
2010-03-14,1.2685248E9,0E-10
2010-03-15,1.2686112E9,0E-10
2010-03-16,1.2686976E9,0E-10
2010-03-17,1.268784E9,0E-10
2010-03-18,1.2688704E9,0E-10
2010-03-19,1.2689568E9,0E-10
2010-03-20,1.2690432E9,0E-10
2010-03-21,1.2691296E9,0E-10
2010-03-22,1.269216E9,0E-10
2010-03-23,1.2693024E9,0E-10
2010-03-24,1.2693888E9,0E-10
2010-03-25,1.2694752E9,0E-10
2010-03-26,1.2695616E9,0E-10
2010-03-27,1.269648E9,0E-10
2010-03-28,1.2697344E9,0E-10
2010-03-29,1.2698208E9,0E-10
2010-03-30,1.2699072E9,0E-10
2010-03-31,1.2699936E9,0E-10
2010-04-01,1.27008E9,0E-10
2010-04-02,1.2701664E9,0E-10
2010-04-03,1.2702528E9,0E-10
2010-04-04,1.2703392E9,0E-10
2010-04-05,1.2704256E9,0E-10
2010-04-06,1.270512E9,0E-10
2010-04-07,1.2705984E9,0E-10
2010-04-08,1.2706848E9,0E-10
2010-04-09,1.2707712E9,0E-10
2010-04-10,1.2708576E9,0E-10
2010-04-11,1.270944E9,0E-10
2010-04-12,1.2710304E9,0E-10
2010-04-13,1.2711168E9,0E-10
2010-04-14,1.2712032E9,0E-10
2010-04-15,1.2712896E9,0E-10
2010-04-16,1.271376E9,0E-10
2010-04-17,1.2714624E9,0E-10
2010-04-18,1.2715488E9,0E-10
2010-04-19,1.2716352E9,0E-10
2010-04-20,1.2717216E9,0E-10
2010-04-21,1.271808E9,0E-10
2010-04-22,1.2718944E9,0E-10
2010-04-23,1.2719808E9,0E-10
2010-04-24,1.2720672E9,0E-10
2010-04-25,1.2721536E9,0E-10
2010-04-26,1.27224E9,0E-10
2010-04-27,1.2723264E9,0E-10
2010-04-28,1.2724128E9,0E-10
2010-04-29,1.2724992E9,0E-10
2010-04-30,1.2725856E9,0E-10
2010-05-01,1.272672E9,0E-10
2010-05-02,1.2727584E9,0E-10
2010-05-03,1.2728448E9,0E-10
2010-05-04,1.2729312E9,0E-10
2010-05-05,1.2730176E9,0E-10
2010-05-06,1.273104E9,0E-10
2010-05-07,1.2731904E9,0E-10
2010-05-08,1.2732768E9,0E-10
2010-05-09,1.2733632E9,0E-10
2010-05-10,1.2734496E9,0E-10
2010-05-11,1.273536E9,0E-10
2010-05-12,1.2736224E9,0E-10
2010-05-13,1.2737088E9,0E-10
2010-05-14,1.2737952E9,0E-10
2010-05-15,1.2738816E9,0E-10
2010-05-16,1.273968E9,0E-10
2010-05-17,1.2740544E9,0E-10
2010-05-18,1.2741408E9,0E-10
2010-05-19,1.2742272E9,0E-10
2010-05-20,1.2743136E9,0E-10
2010-05-21,1.2744E9,0E-10
2010-05-22,1.2744864E9,0E-10
2010-05-23,1.2745728E9,0E-10
2010-05-24,1.2746592E9,0E-10
2010-05-25,1.2747456E9,0E-10
2010-05-26,1.274832E9,0E-10
2010-05-27,1.2749184E9,0E-10
2010-05-28,1.2750048E9,0E-10
2010-05-29,1.2750912E9,0E-10
2010-05-30,1.2751776E9,0E-10
2010-05-31,1.275264E9,0E-10
2010-06-01,1.2753504E9,0E-10
2010-06-02,1.2754368E9,0E-10
2010-06-03,1.2755232E9,0E-10
2010-06-04,1.2756096E9,0E-10
2010-06-05,1.275696E9,0E-10
2010-06-06,1.2757824E9,0E-10
2010-06-07,1.2758688E9,0E-10
2010-06-08,1.2759552E9,0E-10
2010-06-09,1.2760416E9,0E-10
2010-06-10,1.276128E9,0E-10
2010-06-11,1.2762144E9,0E-10
2010-06-12,1.2763008E9,0E-10
2010-06-13,1.2763872E9,0E-10
2010-06-14,1.2764736E9,0E-10
2010-06-15,1.27656E9,0E-10
2010-06-16,1.2766464E9,0E-10
2010-06-17,1.2767328E9,0E-10
2010-06-18,1.2768192E9,0E-10
2010-06-19,1.2769056E9,0E-10
2010-06-20,1.276992E9,0E-10
2010-06-21,1.2770784E9,0E-10
2010-06-22,1.2771648E9,0E-10
2010-06-23,1.2772512E9,0E-10
2010-06-24,1.2773376E9,0E-10
2010-06-25,1.277424E9,0E-10
2010-06-26,1.2775104E9,0E-10
2010-06-27,1.2775968E9,0E-10
2010-06-28,1.2776832E9,0E-10
2010-06-29,1.2777696E9,0E-10
2010-06-30,1.277856E9,0E-10
2010-07-01,1.2779424E9,0E-10
2010-07-02,1.2780288E9,0E-10
2010-07-03,1.2781152E9,0E-10
2010-07-04,1.2782016E9,0E-10
2010-07-05,1.278288E9,0E-10
2010-07-06,1.2783744E9,0E-10
2010-07-07,1.2784608E9,0E-10
2010-07-08,1.2785472E9,0E-10
2010-07-09,1.2786336E9,0E-10
2010-07-10,1.27872E9,0E-10
2010-07-11,1.2788064E9,0E-10
2010-07-12,1.2788928E9,0E-10
2010-07-13,1.2789792E9,0E-10
2010-07-14,1.2790656E9,0E-10
2010-07-15,1.279152E9,0E-10
2010-07-16,1.2792384E9,0E-10
2010-07-17,1.2793248E9,0E-10
2010-07-18,1.2794112E9,0.0858400000
2010-07-19,1.2794976E9,0.0808000000
2010-07-20,1.279584E9,0.0747357288
2010-07-21,1.2796704E9,0.0791928627
2010-07-22,1.2797568E9,0.0584697604
2010-07-23,1.2798432E9,0.0605928697
2010-07-24,1.2799296E9,0.0545400000
2010-07-25,1.280016E9,0.0505406184
2010-07-26,1.2801024E9,0.0560000000
2010-07-27,1.2801888E9,0.0586220164
2010-07-28,1.2802752E9,0.0589110988
2010-07-29,1.2803616E9,0.0699000000
2010-07-30,1.280448E9,0.0646573816
2010-07-31,1.2805344E9,0.0675457989
2010-08-01,1.2806208E9,0.0611000000
2010-08-02,1.2807072E9,0.0600000000
2010-08-03,1.2807936E9,0.0600121508
2010-08-04,1.28088E9,0.0570157802
2010-08-05,1.2809664E9,0.0610000000
2010-08-06,1.2810528E9,0.0616713150
2010-08-07,1.2811392E9,0.0590039451
2010-08-08,1.2812256E9,0.0609000000
2010-08-09,1.281312E9,0.0704000000
2010-08-10,1.2813984E9,0.0693387288
2010-08-11,1.2814848E9,0.0670000000
2010-08-12,1.2815712E9,0.0700000000
2010-08-13,1.2816576E9,0.0645000000
2010-08-14,1.281744E9,0.0669964337
2010-08-15,1.2818304E9,0.0651179322
2010-08-16,1.2819168E9,0.0655000000
2010-08-17,1.2820032E9,0.0700000000
2010-08-18,1.2820896E9,0.0680000000
2010-08-19,1.282176E9,0.0667000000
2010-08-20,1.2822624E9,0.0655000000
2010-08-21,1.2823488E9,0.0664000000
2010-08-22,1.2824352E9,0.0659289889
2010-08-23,1.2825216E9,0.0649100000
2010-08-24,1.282608E9,0.0650000000
2010-08-25,1.2826944E9,0.0648000000
2010-08-26,1.2827808E9,0.0640751140
2010-08-27,1.2828672E9,0.0650000000
2010-08-28,1.2829536E9,0.0646000000
2010-08-29,1.28304E9,0.0640000000
2010-08-30,1.2831264E9,0.0649700000
2010-08-31,1.2832128E9,0.0600000000
2010-09-01,1.2832992E9,0.0620248276
2010-09-02,1.2833856E9,0.0634000000
2010-09-03,1.283472E9,0.0608500000
2010-09-04,1.2835584E9,0.0621782759
2010-09-05,1.2836448E9,0.0616500000
2010-09-06,1.2837312E9,0.0616000000
2010-09-07,1.2838176E9,0.0612391181
2010-09-08,1.283904E9,0.0610000000
2010-09-09,1.2839904E9,0.0611149708
2010-09-10,1.2840768E9,0.0610115243
2010-09-11,1.2841632E9,0.0636208650
2010-09-12,1.2842496E9,0.0615000000
2010-09-13,1.284336E9,0.0621800000
2010-09-14,1.2844224E9,0.0619900000
2010-09-15,1.2845088E9,0.0604000000
2010-09-16,1.2845952E9,0.0619000000
2010-09-17,1.2846816E9,0.0600005260
2010-09-18,1.284768E9,0.0610000000
2010-09-19,1.2848544E9,0.0627000000
2010-09-20,1.2849408E9,0.0621017358
2010-09-21,1.2850272E9,0.0626500000
2010-09-22,1.2851136E9,0.0618818703
2010-09-23,1.2852E9,0.0621535126
2010-09-24,1.2852864E9,0.0622000000
2010-09-25,1.2853728E9,0.0620200000
2010-09-26,1.2854592E9,0.0620000000
2010-09-27,1.2855456E9,0.0622004418
2010-09-28,1.285632E9,0.0619038977
2010-09-29,1.2857184E9,0.0619100000
2010-09-30,1.2858048E9,0.0619000000
2010-10-01,1.2858912E9,0.0619733139
2010-10-02,1.2859776E9,0.0614000000
2010-10-03,1.286064E9,0.0610648685
2010-10-04,1.2861504E9,0.0612944769
2010-10-05,1.2862368E9,0.0614000000
2010-10-06,1.2863232E9,0.0628100000
2010-10-07,1.2864096E9,0.0670000000
2010-10-08,1.286496E9,0.0844531081
2010-10-09,1.2865824E9,0.0938000000
2010-10-10,1.2866688E9,0.0971462011
2010-10-11,1.2867552E9,0.0950000000
2010-10-12,1.2868416E9,0.0949000000
2010-10-13,1.286928E9,0.1048655891
2010-10-14,1.2870144E9,0.1020000000
2010-10-15,1.2871008E9,0.1050000000
2010-10-16,1.2871872E9,0.1010000000
2010-10-17,1.2872736E9,0.1020000000
2010-10-18,1.28736E9,0.1024000000
2010-10-19,1.2874464E9,0.0975448919
2010-10-20,1.2875328E9,0.0990000000
2010-10-21,1.2876192E9,0.1070000000
2010-10-22,1.2877056E9,0.1025000000
2010-10-23,1.287792E9,0.1045564243
2010-10-24,1.2878784E9,0.1150100000
2010-10-25,1.2879648E9,0.1391185529
2010-10-26,1.2880512E9,0.1510000000
2010-10-27,1.2881376E9,0.1877000000
2010-10-28,1.288224E9,0.1731000000
2010-10-29,1.2883104E9,0.1900000000
2010-10-30,1.2883968E9,0.1976105435
2010-10-31,1.2884832E9,0.1925000000
2010-11-01,1.2885696E9,0.1945250614
2010-11-02,1.288656E9,0.1938000000
2010-11-03,1.2887424E9,0.1931000000
2010-11-04,1.2888288E9,0.2292751607
2010-11-05,1.2889152E9,0.2591124138
2010-11-06,1.2890016E9,0.4009823027
2010-11-07,1.289088E9,0.3400000000
2010-11-08,1.2891744E9,0.2431846289
2010-11-09,1.2892608E9,0.2172726943
2010-11-10,1.2893472E9,0.2295497312
2010-11-11,1.2894336E9,0.2231000000
2010-11-12,1.28952E9,0.2682000000
2010-11-13,1.2896064E9,0.2760000000
2010-11-14,1.2896928E9,0.2790400000
2010-11-15,1.2897792E9,0.2684645558
2010-11-16,1.2898656E9,0.2250000000
2010-11-17,1.289952E9,0.2419393337
2010-11-18,1.2900384E9,0.2690577908
2010-11-19,1.2901248E9,0.2782900000
2010-11-20,1.2902112E9,0.2830159649
2010-11-21,1.2902976E9,0.2767500000
2010-11-22,1.290384E9,0.2850000000
2010-11-23,1.2904704E9,0.2829500000
2010-11-24,1.2905568E9,0.2829057364
2010-11-25,1.2906432E9,0.2800000000
2010-11-26,1.2907296E9,0.2844000000
